subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
34, test,1, vibration off,26,1,2, 5.jpg, 6.jpg,0.251503025,0.426705428,0.426705428, left,1,2,1, 6.jpg, 5.jpg,0.9738135,2,0.251503025,0.426705428,0.44409494,0.389570929,1
34, test,1, vibration off,27,1,2, 5.jpg, 6.jpg,0.260664603,0.434578853,0.434578853, left,1,2,1, 6.jpg, 5.jpg,0.4507741,2,0.260664603,0.434578853,0.476699219,0.351861927,1
34, test,1, vibration off,28,1,3, 5.jpg, 7.jpg,0.254900351,0.471375184,0.254900351, right,2,1,3, 5.jpg, 7.jpg,1.5587348,2,0.254900351,0.456535155,0.471375184,0.358204472,0
34, test,1, vibration off,29,2,3, 6.jpg, 7.jpg,0.431125609,0.45401501,0.45401501, left,1,3,2, 7.jpg, 6.jpg,0.4860251,2,0.270226286,0.431125609,0.45401501,0.360838495,1
34, test,1, vibration off,30,2,1, 6.jpg, 5.jpg,0.434793002,0.231605059,0.434793002, right,2,2,1, 6.jpg, 5.jpg,1.8215003,2,0.231605059,0.434793002,0.441888062,0.36725969,1
34, test,1, vibration off,31,3,4, 7.jpg, 8.jpg,0.456731037,0.401609609,0.401609609, left,1,4,3, 8.jpg, 7.jpg,1.1962527,2,0.233739069,0.473135831,0.456731037,0.401609609,1
34, test,1, vibration off,32,4,1, 8.jpg, 5.jpg,0.393803515,0.24432205,0.393803515, right,2,4,1, 8.jpg, 5.jpg,0.4416256,2,0.24432205,0.452508743,0.406064085,0.393803515,1
34, test,1, vibration off,33,1,2, 5.jpg, 6.jpg,0.193554899,0.458621481,0.458621481, left,1,2,1, 6.jpg, 5.jpg,1.2062157,2,0.193554899,0.458621481,0.401876712,0.402704902,0
34, test,1, vibration off,34,3,1, 7.jpg, 5.jpg,0.409321444,0.204964705,0.204964705, left,1,1,3, 5.jpg, 7.jpg,0.4340633,2,0.204964705,0.43001655,0.409321444,0.416668377,0
34, test,1, vibration off,35,4,2, 8.jpg, 6.jpg,0.419699964,0.429045935,0.419699964, right,2,4,2, 8.jpg, 6.jpg,0.9615436,2,0.22048214,0.429045935,0.424862287,0.419699964,0
34, test,1, vibration off,36,2,3, 6.jpg, 7.jpg,0.447650766,0.423948221,0.447650766, right,2,2,3, 6.jpg, 7.jpg,0.7284804,2,0.211101934,0.447650766,0.423948221,0.428911523,1
34, test,1, vibration off,37,3,1, 7.jpg, 5.jpg,0.43257228,0.219326053,0.43257228, right,2,3,1, 7.jpg, 5.jpg,2.1459176,2,0.219326053,0.456165741,0.43257228,0.39910528,1
34, test,1, vibration off,38,4,3, 8.jpg, 7.jpg,0.390289699,0.4363313,0.390289699, right,2,4,3, 8.jpg, 7.jpg,0.649494,2,0.221341547,0.433155402,0.4363313,0.390289699,0
34, test,1, vibration off,39,2,1, 6.jpg, 5.jpg,0.447660961,0.214118114,0.214118114, left,1,1,2, 5.jpg, 6.jpg,1.0920561,2,0.214118114,0.447660961,0.408906602,0.411267062,0
34, test,1, vibration off,40,3,4, 7.jpg, 8.jpg,0.40122215,0.401024283,0.40122215, right,2,3,4, 7.jpg, 8.jpg,0.6952311,2,0.217505069,0.447456341,0.40122215,0.401024283,0
34, test,1, vibration off,41,4,2, 8.jpg, 6.jpg,0.370374616,0.458162882,0.370374616, right,2,4,2, 8.jpg, 6.jpg,0.5080391,2,0.249081937,0.458162882,0.382054645,0.370374616,0
34, test,1, vibration off,42,3,4, 7.jpg, 8.jpg,0.383924023,0.368787043,0.383924023, right,2,3,4, 7.jpg, 8.jpg,1.0931205,2,0.255981224,0.480978505,0.383924023,0.368787043,0
34, test,1, vibration off,43,2,1, 6.jpg, 5.jpg,0.511556199,0.288213763,0.288213763, left,1,1,2, 5.jpg, 6.jpg,0.6765364,2,0.288213763,0.511556199,0.401205729,0.38383929,1
34, test,1, vibration off,44,3,1, 7.jpg, 5.jpg,0.350203513,0.294374293,0.294374293, left,1,1,3, 5.jpg, 7.jpg,0.4626872,2,0.294374293,0.530811847,0.350203513,0.362927966,0
34, test,1, vibration off,45,3,1, 7.jpg, 5.jpg,0.336134109,0.308994906,0.308994906, left,1,1,3, 5.jpg, 7.jpg,0.865109,2,0.308994906,0.512913286,0.336134109,0.367033206,0
34, test,1, vibration off,46,2,3, 6.jpg, 7.jpg,0.533187647,0.325220477,0.325220477, left,1,3,2, 7.jpg, 6.jpg,1.3763698,2,0.289973458,0.533187647,0.325220477,0.368488345,1
34, test,1, vibration off,47,2,1, 6.jpg, 5.jpg,0.537872242,0.29306391,0.29306391, left,1,1,2, 5.jpg, 6.jpg,1.5360113,2,0.29306391,0.537872242,0.357892701,0.34679011,0
34, test,1, vibration off,48,4,3, 8.jpg, 7.jpg,0.356952705,0.408168742,0.408168742, left,1,3,4, 7.jpg, 8.jpg,1.207648,2,0.292135198,0.523160461,0.408168742,0.356952705,1
34, test,1, vibration off,49,3,4, 7.jpg, 8.jpg,0.394241012,0.356189797,0.394241012, right,2,3,4, 7.jpg, 8.jpg,0.6433016,2,0.293886334,0.527646571,0.394241012,0.356189797,1
34, test,1, vibration off,50,3,1, 7.jpg, 5.jpg,0.386662209,0.304272396,0.386662209, right,2,3,1, 7.jpg, 5.jpg,0.4926861,2,0.304272396,0.548355336,0.386662209,0.348042517,1
34, practice,2, vibration during choice,1,4,3, 4.jpg, 3.jpg,0.302670058,0.584847675,0.584847675, left,1,3,4, 3.jpg, 4.jpg,0.9764797,2,0.167787674,0.332201416,0.584847675,0.302670058,1
34, practice,2, vibration during choice,2,4,2, 4.jpg, 2.jpg,0.290755999,0.355471562,0.290755999, right,2,4,2, 4.jpg, 2.jpg,1.1095173,2,0.176264347,0.355471562,0.582595424,0.290755999,0
34, practice,2, vibration during choice,3,2,3, 2.jpg, 3.jpg,0.3490424,0.578794293,0.578794293, left,1,3,2, 3.jpg, 2.jpg,0.7697007,2,0.206677553,0.3490424,0.578794293,0.275426328,0
34, practice,2, vibration during choice,4,3,2, 3.jpg, 2.jpg,0.569745321,0.358181966,0.358181966, left,1,2,3, 2.jpg, 3.jpg,1.0561457,2,0.216551625,0.358181966,0.569745321,0.268568422,0
34, practice,2, vibration during choice,5,3,1, 3.jpg, 1.jpg,0.582527891,0.21991786,0.582527891, right,2,3,1, 3.jpg, 1.jpg,2.4333479,2,0.21991786,0.364707579,0.582527891,0.302042001,0
34, test,2, vibration during choice,1,1,3, 1.jpg, 3.jpg,0.167787674,0.584847675,0.584847675, left,1,3,1, 3.jpg, 1.jpg,0.4936731,2,0.167787674,0.332201416,0.584847675,0.302670058,1
34, test,2, vibration during choice,2,1,2, 1.jpg, 2.jpg,0.176264347,0.355471562,0.176264347, right,2,1,2, 1.jpg, 2.jpg,0.9487512,2,0.176264347,0.355471562,0.582595424,0.290755999,0
34, test,2, vibration during choice,3,3,2, 3.jpg, 2.jpg,0.578794293,0.3490424,0.3490424, left,1,2,3, 2.jpg, 3.jpg,0.5463006,2,0.206677553,0.3490424,0.578794293,0.275426328,0
34, test,2, vibration during choice,4,2,4, 2.jpg, 4.jpg,0.358181966,0.268568422,0.268568422, left,1,4,2, 4.jpg, 2.jpg,0.9902709,2,0.216551625,0.358181966,0.569745321,0.268568422,0
34, test,2, vibration during choice,5,1,4, 1.jpg, 4.jpg,0.21991786,0.302042001,0.21991786, right,2,1,4, 1.jpg, 4.jpg,1.1458499,2,0.21991786,0.364707579,0.582527891,0.302042001,0
34, test,2, vibration during choice,6,1,2, 1.jpg, 2.jpg,0.209090036,0.3895513,0.3895513, left,1,2,1, 2.jpg, 1.jpg,0.6307706,2,0.209090036,0.3895513,0.587455063,0.336540119,0
34, test,2, vibration during choice,7,4,2, 4.jpg, 2.jpg,0.363378709,0.39060737,0.363378709, right,2,4,2, 4.jpg, 2.jpg,0.9261563,2,0.215508938,0.39060737,0.582464681,0.363378709,0
34, test,2, vibration during choice,8,3,4, 3.jpg, 4.jpg,0.545053358,0.369794555,0.545053358, right,2,3,4, 3.jpg, 4.jpg,1.179505,2,0.219868403,0.430440014,0.545053358,0.369794555,1
34, test,2, vibration during choice,9,2,1, 2.jpg, 1.jpg,0.4539861,0.223820368,0.223820368, left,1,1,2, 1.jpg, 2.jpg,0.781242,2,0.223820368,0.4539861,0.530883085,0.365747455,1
34, test,2, vibration during choice,10,1,4, 1.jpg, 4.jpg,0.25320591,0.36426522,0.25320591, right,2,1,4, 1.jpg, 4.jpg,1.0957492,2,0.25320591,0.485995524,0.507816291,0.36426522,0
34, test,2, vibration during choice,11,1,4, 1.jpg, 4.jpg,0.272116099,0.378430477,0.378430477, left,1,4,1, 4.jpg, 1.jpg,1.1559947,2,0.272116099,0.489357893,0.494989907,0.378430477,1
34, test,2, vibration during choice,12,4,1, 4.jpg, 1.jpg,0.406276663,0.234286576,0.406276663, right,2,4,1, 4.jpg, 1.jpg,0.87762,2,0.234286576,0.484630844,0.446302549,0.406276663,1
34, test,2, vibration during choice,13,2,4, 2.jpg, 4.jpg,0.493007884,0.408056555,0.408056555, left,1,4,2, 4.jpg, 2.jpg,0.6035438,2,0.209829698,0.493007884,0.441292304,0.408056555,0
34, test,2, vibration during choice,14,2,4, 2.jpg, 4.jpg,0.496165246,0.411853134,0.496165246, right,2,2,4, 2.jpg, 4.jpg,0.7810655,2,0.194746258,0.496165246,0.424090899,0.411853134,1
34, test,2, vibration during choice,15,2,4, 2.jpg, 4.jpg,0.498060855,0.425420016,0.498060855, right,2,2,4, 2.jpg, 4.jpg,0.4797278,2,0.254919143,0.498060855,0.410741903,0.425420016,1
34, test,2, vibration during choice,16,3,1, 3.jpg, 1.jpg,0.384469806,0.268446939,0.268446939, left,1,1,3, 1.jpg, 3.jpg,0.9005367,2,0.268446939,0.473753497,0.384469806,0.434571537,1
34, test,2, vibration during choice,17,3,1, 3.jpg, 1.jpg,0.397409959,0.260713561,0.260713561, left,1,1,3, 1.jpg, 3.jpg,0.3922118,2,0.260713561,0.427927548,0.397409959,0.467037886,1
34, test,2, vibration during choice,18,2,1, 2.jpg, 1.jpg,0.42862063,0.273570125,0.273570125, left,1,1,2, 1.jpg, 2.jpg,0.461163,2,0.273570125,0.42862063,0.380302803,0.458160423,0
34, test,2, vibration during choice,19,3,4, 3.jpg, 4.jpg,0.39026973,0.413401572,0.39026973, right,2,3,4, 3.jpg, 4.jpg,0.9094796,2,0.269452755,0.435371131,0.39026973,0.413401572,0
34, test,2, vibration during choice,20,1,3, 1.jpg, 3.jpg,0.268741649,0.408454439,0.268741649, right,2,1,3, 1.jpg, 3.jpg,1.5147513,2,0.268741649,0.425551488,0.408454439,0.410963982,0
34, test,2, vibration during choice,21,1,3, 1.jpg, 3.jpg,0.289598518,0.404768464,0.404768464, left,1,3,1, 3.jpg, 1.jpg,0.8041729,2,0.289598518,0.44190032,0.404768464,0.423231262,1
34, test,2, vibration during choice,22,1,4, 1.jpg, 4.jpg,0.299460569,0.389718337,0.389718337, left,1,4,1, 4.jpg, 1.jpg,0.9046044,2,0.299460569,0.419525056,0.422610309,0.389718337,0
34, test,2, vibration during choice,23,2,4, 2.jpg, 4.jpg,0.397611772,0.39059245,0.397611772, right,2,2,4, 2.jpg, 4.jpg,0.7199637,2,0.275422902,0.397611772,0.408863932,0.39059245,0
34, test,2, vibration during choice,24,1,3, 1.jpg, 3.jpg,0.266650787,0.405854252,0.405854252, left,1,3,1, 3.jpg, 1.jpg,1.0482338,2,0.266650787,0.379139537,0.405854252,0.398445672,1
34, test,2, vibration during choice,25,4,1, 4.jpg, 1.jpg,0.3844496,0.254259812,0.3844496, right,2,4,1, 4.jpg, 1.jpg,0.9043688,2,0.254259812,0.383103254,0.425425396,0.3844496,0
34, test,2, vibration during choice,26,2,4, 2.jpg, 4.jpg,0.426705428,0.389570929,0.426705428, right,2,2,4, 2.jpg, 4.jpg,0.8377375,2,0.251503025,0.426705428,0.44409494,0.389570929,0
34, test,2, vibration during choice,27,3,1, 3.jpg, 1.jpg,0.476699219,0.260664603,0.476699219, right,2,3,1, 3.jpg, 1.jpg,1.0787603,2,0.260664603,0.434578853,0.476699219,0.351861927,0
34, test,2, vibration during choice,28,4,3, 4.jpg, 3.jpg,0.358204472,0.471375184,0.471375184, left,1,3,4, 3.jpg, 4.jpg,0.7804382,2,0.254900351,0.456535155,0.471375184,0.358204472,0
34, test,2, vibration during choice,29,4,2, 4.jpg, 2.jpg,0.360838495,0.431125609,0.360838495, right,2,4,2, 4.jpg, 2.jpg,0.8038636,2,0.270226286,0.431125609,0.45401501,0.360838495,0
34, test,2, vibration during choice,30,2,4, 2.jpg, 4.jpg,0.434793002,0.36725969,0.434793002, right,2,2,4, 2.jpg, 4.jpg,0.7651736,2,0.231605059,0.434793002,0.441888062,0.36725969,0
34, test,2, vibration during choice,31,4,2, 4.jpg, 2.jpg,0.401609609,0.473135831,0.473135831, left,1,2,4, 2.jpg, 4.jpg,0.9760887,2,0.233739069,0.473135831,0.456731037,0.401609609,1
34, test,2, vibration during choice,32,3,2, 3.jpg, 2.jpg,0.406064085,0.452508743,0.452508743, left,1,2,3, 2.jpg, 3.jpg,0.4319462,2,0.24432205,0.452508743,0.406064085,0.393803515,1
34, test,2, vibration during choice,33,3,1, 3.jpg, 1.jpg,0.401876712,0.193554899,0.401876712, right,2,3,1, 3.jpg, 1.jpg,1.2499431,2,0.193554899,0.458621481,0.401876712,0.402704902,1
34, test,2, vibration during choice,34,4,3, 4.jpg, 3.jpg,0.416668377,0.409321444,0.409321444, left,1,3,4, 3.jpg, 4.jpg,0.4794941,2,0.204964705,0.43001655,0.409321444,0.416668377,0
34, test,2, vibration during choice,35,1,2, 1.jpg, 2.jpg,0.22048214,0.429045935,0.22048214, right,2,1,2, 1.jpg, 2.jpg,1.3870599,2,0.22048214,0.429045935,0.424862287,0.419699964,1
34, test,2, vibration during choice,36,1,3, 1.jpg, 3.jpg,0.211101934,0.423948221,0.211101934, right,2,1,3, 1.jpg, 3.jpg,0.579385,2,0.211101934,0.447650766,0.423948221,0.428911523,1
34, test,2, vibration during choice,37,1,3, 1.jpg, 3.jpg,0.219326053,0.43257228,0.219326053, right,2,1,3, 1.jpg, 3.jpg,0.4687017,2,0.219326053,0.456165741,0.43257228,0.39910528,1
34, test,2, vibration during choice,38,3,4, 3.jpg, 4.jpg,0.4363313,0.390289699,0.390289699, left,1,4,3, 4.jpg, 3.jpg,1.0903719,2,0.221341547,0.433155402,0.4363313,0.390289699,1
34, test,2, vibration during choice,39,3,4, 3.jpg, 4.jpg,0.408906602,0.411267062,0.411267062, left,1,4,3, 4.jpg, 3.jpg,0.6228462,2,0.214118114,0.447660961,0.408906602,0.411267062,0
34, test,2, vibration during choice,40,3,2, 3.jpg, 2.jpg,0.40122215,0.447456341,0.40122215, right,2,3,2, 3.jpg, 2.jpg,0.5240848,2,0.217505069,0.447456341,0.40122215,0.401024283,0
34, test,2, vibration during choice,41,4,3, 4.jpg, 3.jpg,0.370374616,0.382054645,0.382054645, left,1,3,4, 3.jpg, 4.jpg,1.0436068,2,0.249081937,0.458162882,0.382054645,0.370374616,1
34, test,2, vibration during choice,42,2,1, 2.jpg, 1.jpg,0.480978505,0.255981224,0.480978505, right,2,2,1, 2.jpg, 1.jpg,1.4641574,2,0.255981224,0.480978505,0.383924023,0.368787043,0
34, test,2, vibration during choice,43,2,4, 2.jpg, 4.jpg,0.511556199,0.38383929,0.38383929, left,1,4,2, 4.jpg, 2.jpg,1.53067,2,0.288213763,0.511556199,0.401205729,0.38383929,0
34, test,2, vibration during choice,44,3,2, 3.jpg, 2.jpg,0.350203513,0.530811847,0.530811847, left,1,2,3, 2.jpg, 3.jpg,1.1632271,2,0.294374293,0.530811847,0.350203513,0.362927966,0
34, test,2, vibration during choice,45,3,4, 3.jpg, 4.jpg,0.336134109,0.367033206,0.336134109, right,2,3,4, 3.jpg, 4.jpg,0.9480456,2,0.308994906,0.512913286,0.336134109,0.367033206,0
34, test,2, vibration during choice,46,3,4, 3.jpg, 4.jpg,0.325220477,0.368488345,0.368488345, left,1,4,3, 4.jpg, 3.jpg,0.7015914,2,0.289973458,0.533187647,0.325220477,0.368488345,1
34, test,2, vibration during choice,47,3,4, 3.jpg, 4.jpg,0.357892701,0.34679011,0.34679011, left,1,4,3, 4.jpg, 3.jpg,0.5343035,2,0.29306391,0.537872242,0.357892701,0.34679011,0
34, test,2, vibration during choice,48,3,4, 3.jpg, 4.jpg,0.408168742,0.356952705,0.408168742, right,2,3,4, 3.jpg, 4.jpg,0.6434781,2,0.292135198,0.523160461,0.408168742,0.356952705,1
34, test,2, vibration during choice,49,1,3, 1.jpg, 3.jpg,0.293886334,0.394241012,0.394241012, left,1,3,1, 3.jpg, 1.jpg,1.1947385,2,0.293886334,0.527646571,0.394241012,0.356189797,0
34, test,2, vibration during choice,50,3,4, 3.jpg, 4.jpg,0.386662209,0.348042517,0.348042517, left,1,4,3, 4.jpg, 3.jpg,1.220535,2,0.304272396,0.548355336,0.386662209,0.348042517,0
34, practice,3, vibration during outcome,1,4,2, 12.jpg, 10.jpg,0.302670058,0.332201416,0.332201416, left,1,2,4, 10.jpg, 12.jpg,1.308119,2,0.167787674,0.332201416,0.584847675,0.302670058,1
34, practice,3, vibration during outcome,2,3,1, 11.jpg, 9.jpg,0.582595424,0.176264347,0.582595424, right,2,3,1, 11.jpg, 9.jpg,0.7783823,2,0.176264347,0.355471562,0.582595424,0.290755999,0
34, practice,3, vibration during outcome,3,3,1, 11.jpg, 9.jpg,0.578794293,0.206677553,0.206677553, left,1,1,3, 9.jpg, 11.jpg,0.8584258,2,0.206677553,0.3490424,0.578794293,0.275426328,0
34, practice,3, vibration during outcome,4,3,2, 11.jpg, 10.jpg,0.569745321,0.358181966,0.358181966, left,1,2,3, 10.jpg, 11.jpg,1.9271796,2,0.216551625,0.358181966,0.569745321,0.268568422,0
34, practice,3, vibration during outcome,5,1,4, 9.jpg, 12.jpg,0.21991786,0.302042001,0.21991786, right,2,1,4, 9.jpg, 12.jpg,0.8499635,2,0.21991786,0.364707579,0.582527891,0.302042001,0
34, test,3, vibration during outcome,1,1,4, 9.jpg, 12.jpg,0.167787674,0.302670058,0.302670058, left,1,4,1, 12.jpg, 9.jpg,0.6970149,2,0.167787674,0.332201416,0.584847675,0.302670058,0
34, test,3, vibration during outcome,2,1,2, 9.jpg, 10.jpg,0.176264347,0.355471562,0.176264347, right,2,1,2, 9.jpg, 10.jpg,1.0304227,2,0.176264347,0.355471562,0.582595424,0.290755999,0
34, test,3, vibration during outcome,3,1,3, 9.jpg, 11.jpg,0.206677553,0.578794293,0.206677553, right,2,1,3, 9.jpg, 11.jpg,1.3331863,2,0.206677553,0.3490424,0.578794293,0.275426328,0
34, test,3, vibration during outcome,4,3,2, 11.jpg, 10.jpg,0.569745321,0.358181966,0.569745321, right,2,3,2, 11.jpg, 10.jpg,1.0556523,2,0.216551625,0.358181966,0.569745321,0.268568422,0
34, test,3, vibration during outcome,5,3,4, 11.jpg, 12.jpg,0.582527891,0.302042001,0.302042001, left,1,4,3, 12.jpg, 11.jpg,0.6521214,2,0.21991786,0.364707579,0.582527891,0.302042001,1
34, test,3, vibration during outcome,6,1,4, 9.jpg, 12.jpg,0.209090036,0.336540119,0.336540119, left,1,4,1, 12.jpg, 9.jpg,0.6024998,2,0.209090036,0.3895513,0.587455063,0.336540119,1
34, test,3, vibration during outcome,7,3,2, 11.jpg, 10.jpg,0.582464681,0.39060737,0.582464681, right,2,3,2, 11.jpg, 10.jpg,2.0998055,2,0.215508938,0.39060737,0.582464681,0.363378709,1
34, test,3, vibration during outcome,8,2,1, 10.jpg, 9.jpg,0.430440014,0.219868403,0.219868403, left,1,1,2, 9.jpg, 10.jpg,1.2263771,2,0.219868403,0.430440014,0.545053358,0.369794555,0
34, test,3, vibration during outcome,9,1,4, 9.jpg, 12.jpg,0.223820368,0.365747455,0.365747455, left,1,4,1, 12.jpg, 9.jpg,1.1922924,2,0.223820368,0.4539861,0.530883085,0.365747455,0
34, test,3, vibration during outcome,10,3,2, 11.jpg, 10.jpg,0.507816291,0.485995524,0.485995524, left,1,2,3, 10.jpg, 11.jpg,0.9721759,2,0.25320591,0.485995524,0.507816291,0.36426522,0
34, test,3, vibration during outcome,11,4,1, 12.jpg, 9.jpg,0.378430477,0.272116099,0.378430477, right,2,4,1, 12.jpg, 9.jpg,2.0324661,2,0.272116099,0.489357893,0.494989907,0.378430477,0
34, test,3, vibration during outcome,12,1,3, 9.jpg, 11.jpg,0.234286576,0.446302549,0.234286576, right,2,1,3, 9.jpg, 11.jpg,0.7622159,2,0.234286576,0.484630844,0.446302549,0.406276663,0
34, test,3, vibration during outcome,13,1,4, 9.jpg, 12.jpg,0.209829698,0.408056555,0.408056555, left,1,4,1, 12.jpg, 9.jpg,0.7295284,2,0.209829698,0.493007884,0.441292304,0.408056555,1
34, test,3, vibration during outcome,14,2,3, 10.jpg, 11.jpg,0.496165246,0.424090899,0.496165246, right,2,2,3, 10.jpg, 11.jpg,1.6284912,2,0.194746258,0.496165246,0.424090899,0.411853134,0
34, test,3, vibration during outcome,15,1,4, 9.jpg, 12.jpg,0.254919143,0.425420016,0.254919143, right,2,1,4, 9.jpg, 12.jpg,1.6969296,2,0.254919143,0.498060855,0.410741903,0.425420016,0
34, test,3, vibration during outcome,16,4,3, 12.jpg, 11.jpg,0.434571537,0.384469806,0.434571537, right,2,4,3, 12.jpg, 11.jpg,0.548093,2,0.268446939,0.473753497,0.384469806,0.434571537,0
34, test,3, vibration during outcome,17,1,3, 9.jpg, 11.jpg,0.260713561,0.397409959,0.397409959, left,1,3,1, 11.jpg, 9.jpg,0.7999548,2,0.260713561,0.427927548,0.397409959,0.467037886,0
34, test,3, vibration during outcome,18,3,4, 11.jpg, 12.jpg,0.380302803,0.458160423,0.458160423, left,1,4,3, 12.jpg, 11.jpg,0.8213185,2,0.273570125,0.42862063,0.380302803,0.458160423,0
34, test,3, vibration during outcome,19,2,1, 10.jpg, 9.jpg,0.435371131,0.269452755,0.435371131, right,2,2,1, 10.jpg, 9.jpg,2.3306109,2,0.269452755,0.435371131,0.39026973,0.413401572,0
34, test,3, vibration during outcome,20,2,1, 10.jpg, 9.jpg,0.425551488,0.268741649,0.268741649, left,1,1,2, 9.jpg, 10.jpg,0.6563586,2,0.268741649,0.425551488,0.408454439,0.410963982,0
34, test,3, vibration during outcome,21,4,3, 12.jpg, 11.jpg,0.423231262,0.404768464,0.404768464, left,1,3,4, 11.jpg, 12.jpg,1.2889274,2,0.289598518,0.44190032,0.404768464,0.423231262,1
34, test,3, vibration during outcome,22,1,4, 9.jpg, 12.jpg,0.299460569,0.389718337,0.299460569, right,2,1,4, 9.jpg, 12.jpg,0.5998828,2,0.299460569,0.419525056,0.422610309,0.389718337,1
34, test,3, vibration during outcome,23,4,1, 12.jpg, 9.jpg,0.39059245,0.275422902,0.275422902, left,1,1,4, 9.jpg, 12.jpg,0.7278453,2,0.275422902,0.397611772,0.408863932,0.39059245,0
34, test,3, vibration during outcome,24,4,2, 12.jpg, 10.jpg,0.398445672,0.379139537,0.398445672, right,2,4,2, 12.jpg, 10.jpg,0.4681455,2,0.266650787,0.379139537,0.405854252,0.398445672,0
34, test,3, vibration during outcome,25,3,4, 11.jpg, 12.jpg,0.425425396,0.3844496,0.425425396, right,2,3,4, 11.jpg, 12.jpg,1.1525827,2,0.254259812,0.383103254,0.425425396,0.3844496,1
34, test,3, vibration during outcome,26,3,2, 11.jpg, 10.jpg,0.44409494,0.426705428,0.44409494, right,2,3,2, 11.jpg, 10.jpg,0.4641083,2,0.251503025,0.426705428,0.44409494,0.389570929,1
34, test,3, vibration during outcome,27,3,2, 11.jpg, 10.jpg,0.476699219,0.434578853,0.476699219, right,2,3,2, 11.jpg, 10.jpg,0.446033,2,0.260664603,0.434578853,0.476699219,0.351861927,0
34, test,3, vibration during outcome,28,3,4, 11.jpg, 12.jpg,0.471375184,0.358204472,0.471375184, right,2,3,4, 11.jpg, 12.jpg,1.416176,2,0.254900351,0.456535155,0.471375184,0.358204472,1
34, test,3, vibration during outcome,29,4,2, 12.jpg, 10.jpg,0.360838495,0.431125609,0.431125609, left,1,2,4, 10.jpg, 12.jpg,0.9615428,2,0.270226286,0.431125609,0.45401501,0.360838495,0
34, test,3, vibration during outcome,30,1,4, 9.jpg, 12.jpg,0.231605059,0.36725969,0.231605059, right,2,1,4, 9.jpg, 12.jpg,0.8009025,2,0.231605059,0.434793002,0.441888062,0.36725969,0
34, test,3, vibration during outcome,31,2,1, 10.jpg, 9.jpg,0.473135831,0.233739069,0.233739069, left,1,1,2, 9.jpg, 10.jpg,1.0650533,2,0.233739069,0.473135831,0.456731037,0.401609609,0
34, test,3, vibration during outcome,32,1,4, 9.jpg, 12.jpg,0.24432205,0.393803515,0.24432205, right,2,1,4, 9.jpg, 12.jpg,1.2075514,2,0.24432205,0.452508743,0.406064085,0.393803515,0
34, test,3, vibration during outcome,33,4,1, 12.jpg, 9.jpg,0.402704902,0.193554899,0.402704902, right,2,4,1, 12.jpg, 9.jpg,1.6770119,2,0.193554899,0.458621481,0.401876712,0.402704902,1
34, test,3, vibration during outcome,34,2,1, 10.jpg, 9.jpg,0.43001655,0.204964705,0.43001655, right,2,2,1, 10.jpg, 9.jpg,1.1701488,2,0.204964705,0.43001655,0.409321444,0.416668377,0
34, test,3, vibration during outcome,35,2,4, 10.jpg, 12.jpg,0.429045935,0.419699964,0.419699964, left,1,4,2, 12.jpg, 10.jpg,0.519008,2,0.22048214,0.429045935,0.424862287,0.419699964,1
34, test,3, vibration during outcome,36,3,2, 11.jpg, 10.jpg,0.423948221,0.447650766,0.423948221, right,2,3,2, 11.jpg, 10.jpg,1.0791237,2,0.211101934,0.447650766,0.423948221,0.428911523,0
34, test,3, vibration during outcome,37,1,2, 9.jpg, 10.jpg,0.219326053,0.456165741,0.456165741, left,1,2,1, 10.jpg, 9.jpg,0.9455324,2,0.219326053,0.456165741,0.43257228,0.39910528,1
34, test,3, vibration during outcome,38,2,1, 10.jpg, 9.jpg,0.433155402,0.221341547,0.433155402, right,2,2,1, 10.jpg, 9.jpg,0.7845433,2,0.221341547,0.433155402,0.4363313,0.390289699,1
34, test,3, vibration during outcome,39,2,3, 10.jpg, 11.jpg,0.447660961,0.408906602,0.447660961, right,2,2,3, 10.jpg, 11.jpg,0.725496,2,0.214118114,0.447660961,0.408906602,0.411267062,1
34, test,3, vibration during outcome,40,2,4, 10.jpg, 12.jpg,0.447456341,0.401024283,0.447456341, right,2,2,4, 10.jpg, 12.jpg,0.9264092,2,0.217505069,0.447456341,0.40122215,0.401024283,1
34, test,3, vibration during outcome,41,2,1, 10.jpg, 9.jpg,0.458162882,0.249081937,0.458162882, right,2,2,1, 10.jpg, 9.jpg,1.4284333,2,0.249081937,0.458162882,0.382054645,0.370374616,0
34, test,3, vibration during outcome,42,3,4, 11.jpg, 12.jpg,0.383924023,0.368787043,0.383924023, right,2,3,4, 11.jpg, 12.jpg,2.2695549,2,0.255981224,0.480978505,0.383924023,0.368787043,1
34, test,3, vibration during outcome,43,2,3, 10.jpg, 11.jpg,0.511556199,0.401205729,0.511556199, right,2,2,3, 10.jpg, 11.jpg,1.2331244,2,0.288213763,0.511556199,0.401205729,0.38383929,0
34, test,3, vibration during outcome,44,2,4, 10.jpg, 12.jpg,0.530811847,0.362927966,0.362927966, left,1,4,2, 12.jpg, 10.jpg,1.2241734,2,0.294374293,0.530811847,0.350203513,0.362927966,0
